3058,CMDFall/public/colors/S3P30K2.avi,3,1098,9315,9391,3,Side Fall,single,
3059,CMDFall/public/colors/S3P30K2.avi,3,1098,9674,9761,3,Side Fall,single,
3060,CMDFall/public/colors/S3P30K2.avi,3,1098,9930,10006,3,Side Fall,single,
3061,CMDFall/public/colors/S4P2K2.avi,3,1070,220,347,0,NoFall,single,
3062,CMDFall/public/colors/S4P2K2.avi,3,1070,464,602,0,NoFall,single,
3063,CMDFall/public/colors/S4P2K2.avi,3,1070,801,866,0,NoFall,single,
3064,CMDFall/public/colors/S4P2K2.avi,3,1070,956,1049,0,NoFall,single,
3065,CMDFall/public/colors/S4P2K2.avi,3,1070,1178,1268,3,Side Fall,single,
3066,CMDFall/public/colors/S4P2K2.avi,3,1070,1522,1624,3,Side Fall,single,
3067,CMDFall/public/colors/S4P2K2.avi,3,1070,1827,1919,3,Side Fall,single,
3068,CMDFall/public/colors/S5P13K2.avi,3,1081,369,656,0,NoFall,single,
3069,CMDFall/public/colors/S5P13K2.avi,3,1081,672,1060,0,NoFall,single,
3070,CMDFall/public/colors/S5P13K2.avi,3,1081,1086,1470,0,NoFall,single,
3071,CMDFall/public/colors/S5P13K2.avi,3,1081,1493,1860,0,NoFall,single,
3072,CMDFall/public/colors/S5P13K2.avi,3,1081,1899,1937,0,NoFall,single,
3073,CMDFall/public/colors/S5P13K2.avi,3,1081,1965,2000,0,NoFall,single,
3074,CMDFall/public/colors/S5P13K2.avi,3,1081,2029,2068,0,NoFall,single,
3075,CMDFall/public/colors/S5P13K2.avi,3,1081,2093,2135,0,NoFall,single,
3076,CMDFall/public/colors/S5P13K2.avi,3,1081,2170,2206,0,NoFall,single,
3077,CMDFall/public/colors/S5P13K2.avi,3,1081,2283,2320,0,NoFall,single,
3078,CMDFall/public/colors/S5P13K2.avi,3,1081,2352,2385,0,NoFall,single,
3079,CMDFall/public/colors/S5P13K2.avi,3,1081,2418,2459,0,NoFall,single,
3080,CMDFall/public/colors/S5P13K2.avi,3,1081,2482,2520,0,NoFall,single,
3081,CMDFall/public/colors/S5P13K2.avi,3,1081,2549,2590,0,NoFall,single,
3082,CMDFall/public/colors/S5P13K2.avi,3,1081,2620,2655,0,NoFall,single,
3083,CMDFall/public/colors/S5P13K2.avi,3,1081,2765,3050,0,NoFall,single,
3084,CMDFall/public/colors/S5P13K2.avi,3,1081,3110,3144,1,Forward Fall,single,
3085,CMDFall/public/colors/S5P13K2.avi,3,1081,3254,3293,1,Forward Fall,single,
3086,CMDFall/public/colors/S5P13K2.avi,3,1081,3417,3470,1,Forward Fall,single,
3087,CMDFall/public/colors/S5P13K2.avi,3,1081,3703,3744,2,Backward Fall,single,
3088,CMDFall/public/colors/S5P13K2.avi,3,1081,3900,3947,2,Backward Fall,single,
3089,CMDFall/public/colors/S5P13K2.avi,3,1081,4099,4152,2,Backward Fall,single,
3090,CMDFall/public/colors/S5P13K2.avi,3,1081,4315,4353,3,Side Fall,single,
3091,CMDFall/public/colors/S5P13K2.avi,3,1081,4507,4555,3,Side Fall,single,
3092,CMDFall/public/colors/S5P13K2.avi,3,1081,4692,4741,3,Side Fall,single,
3093,CMDFall/public/colors/S5P13K2.avi,3,1081,4888,4940,3,Side Fall,single,
3094,CMDFall/public/colors/S5P13K2.avi,3,1081,5070,5123,3,Side Fall,single,
3095,CMDFall/public/colors/S5P13K2.avi,3,1081,5283,5330,3,Side Fall,single,
3096,CMDFall/public/colors/S5P13K2.avi,3,1081,5545,5679,0,NoFall,single,
3097,CMDFall/public/colors/S5P13K2.avi,3,1081,5886,5944,0,NoFall,single,
3098,CMDFall/public/colors/S5P13K2.avi,3,1081,6006,6066,0,NoFall,single,
3099,CMDFall/public/colors/S5P13K2.avi,3,1081,6111,6476,0,NoFall,single,
3100,CMDFall/public/colors/S5P13K2.avi,3,1081,6560,6602,3,Side Fall,single,
3101,CMDFall/public/colors/S5P13K2.avi,3,1081,6801,6849,3,Side Fall,single,
3102,CMDFall/public/colors/S5P13K2.avi,3,1081,7014,7057,3,Side Fall,single,
3103,CMDFall/public/colors/S5P13K2.avi,3,1081,7249,7298,3,Side Fall,single,
3104,CMDFall/public/colors/S5P13K2.avi,3,1081,8150,8214,0,NoFall,single,
3105,CMDFall/public/colors/S5P13K2.avi,3,1081,8290,8377,0,NoFall,single,
3106,CMDFall/public/colors/S5P13K2.avi,3,1081,8435,8497,0,NoFall,single,
3107,CMDFall/public/colors/S5P13K2.avi,3,1081,8628,8654,0,NoFall,single,
3108,CMDFall/public/colors/S5P13K2.avi,3,1081,8808,8852,0,NoFall,single,
3109,CMDFall/public/colors/S5P13K2.avi,3,1081,9023,9085,3,Side Fall,single,
3110,CMDFall/public/colors/S5P13K2.avi,3,1081,9274,9330,3,Side Fall,single,
3111,CMDFall/public/colors/S5P13K2.avi,3,1081,9642,9713,3,Side Fall,single,
3112,CMDFall/public/colors/S5P13K2.avi,3,1081,9905,9960,3,Side Fall,single,
3113,CMDFall/public/colors/S6P22K2.avi,3,1090,536,911,0,NoFall,single,
3114,CMDFall/public/colors/S6P22K2.avi,3,1090,958,1313,0,NoFall,single,
3115,CMDFall/public/colors/S6P22K2.avi,3,1090,1335,1691,0,NoFall,single,
3116,CMDFall/public/colors/S6P22K2.avi,3,1090,1756,2140,0,NoFall,single,
3117,CMDFall/public/colors/S6P22K2.avi,3,1090,2143,2186,0,NoFall,single,
3118,CMDFall/public/colors/S6P22K2.avi,3,1090,2213,2253,0,NoFall,single,
3119,CMDFall/public/colors/S6P22K2.avi,3,1090,2270,2311,0,NoFall,single,
3120,CMDFall/public/colors/S6P22K2.avi,3,1090,2324,2360,0,NoFall,single,
3121,CMDFall/public/colors/S6P22K2.avi,3,1090,2374,2412,0,NoFall,single,
3122,CMDFall/public/colors/S6P22K2.avi,3,1090,2423,2455,0,NoFall,single,
3123,CMDFall/public/colors/S6P22K2.avi,3,1090,2467,2500,0,NoFall,single,
3124,CMDFall/public/colors/S6P22K2.avi,3,1090,2511,2551,0,NoFall,single,
3125,CMDFall/public/colors/S6P22K2.avi,3,1090,2574,2607,0,NoFall,single,
3126,CMDFall/public/colors/S6P22K2.avi,3,1090,2619,2655,0,NoFall,single,
3127,CMDFall/public/colors/S6P22K2.avi,3,1090,2667,2709,0,NoFall,single,
3128,CMDFall/public/colors/S6P22K2.avi,3,1090,2711,2748,0,NoFall,single,
3129,CMDFall/public/colors/S6P22K2.avi,3,1090,2762,2795,0,NoFall,single,
3130,CMDFall/public/colors/S6P22K2.avi,3,1090,2809,2840,0,NoFall,single,
3131,CMDFall/public/colors/S6P22K2.avi,3,1090,2870,2903,0,NoFall,single,
3132,CMDFall/public/colors/S6P22K2.avi,3,1090,2927,3311,0,NoFall,single,
3133,CMDFall/public/colors/S6P22K2.avi,3,1090,3373,3433,1,Forward Fall,single,
3134,CMDFall/public/colors/S6P22K2.avi,3,1090,3694,3741,1,Forward Fall,single,
3135,CMDFall/public/colors/S6P22K2.avi,3,1090,3972,4030,2,Backward Fall,single,
3136,CMDFall/public/colors/S6P22K2.avi,3,1090,4213,4263,2,Backward Fall,single,
3137,CMDFall/public/colors/S6P22K2.avi,3,1090,4538,4590,3,Side Fall,single,
3138,CMDFall/public/colors/S6P22K2.avi,3,1090,4791,4838,3,Side Fall,single,
3139,CMDFall/public/colors/S6P22K2.avi,3,1090,5143,5195,3,Side Fall,single,
3140,CMDFall/public/colors/S6P22K2.avi,3,1090,5436,5487,3,Side Fall,single,
3141,CMDFall/public/colors/S6P22K2.avi,3,1090,5786,5945,0,NoFall,single,
3142,CMDFall/public/colors/S6P22K2.avi,3,1090,6148,6268,0,NoFall,single,
3143,CMDFall/public/colors/S6P22K2.avi,3,1090,6343,6764,0,NoFall,single,
3144,CMDFall/public/colors/S6P22K2.avi,3,1090,6824,6879,3,Side Fall,single,
3145,CMDFall/public/colors/S6P22K2.avi,3,1090,7149,7226,3,Side Fall,single,
3146,CMDFall/public/colors/S6P22K2.avi,3,1090,8610,8681,0,NoFall,single,
3147,CMDFall/public/colors/S6P22K2.avi,3,1090,8779,8854,0,NoFall,single,
3148,CMDFall/public/colors/S6P22K2.avi,3,1090,9061,9166,0,NoFall,single,
3149,CMDFall/public/colors/S6P22K2.avi,3,1090,9272,9347,0,NoFall,single,
3150,CMDFall/public/colors/S6P22K2.avi,3,1090,9448,9510,3,Side Fall,single,
3151,CMDFall/public/colors/S6P22K2.avi,3,1090,9725,9795,3,Side Fall,single,
3152,CMDFall/public/colors/S6P22K2.avi,3,1090,10069,10187,3,Side Fall,single,
3153,CMDFall/public/colors/S7P1K2.avi,3,1069,1,309,0,NoFall,single,
3154,CMDFall/public/colors/S7P1K2.avi,3,1069,310,738,0,NoFall,single,
3155,CMDFall/public/colors/S7P1K2.avi,3,1069,739,1125,0,NoFall,single,
3156,CMDFall/public/colors/S7P1K2.avi,3,1069,1126,1554,0,NoFall,single,
3157,CMDFall/public/colors/S7P1K2.avi,3,1069,1568,1625,0,NoFall,single,
3158,CMDFall/public/colors/S7P1K2.avi,3,1069,1633,1684,0,NoFall,single,
3159,CMDFall/public/colors/S7P1K2.avi,3,1069,1704,1763,0,NoFall,single,
3160,CMDFall/public/colors/S7P1K2.avi,3,1069,1764,1836,0,NoFall,single,
3161,CMDFall/public/colors/S7P1K2.avi,3,1069,1837,1908,0,NoFall,single,
3162,CMDFall/public/colors/S7P1K2.avi,3,1069,1942,1988,0,NoFall,single,
3163,CMDFall/public/colors/S7P1K2.avi,3,1069,2003,2051,0,NoFall,single,
3164,CMDFall/public/colors/S7P1K2.avi,3,1069,2066,2117,0,NoFall,single,
3165,CMDFall/public/colors/S7P1K2.avi,3,1069,2142,2189,0,NoFall,single,
3166,CMDFall/public/colors/S7P1K2.avi,3,1069,2201,2260,0,NoFall,single,
3167,CMDFall/public/colors/S7P1K2.avi,3,1069,2276,2329,0,NoFall,single,
3168,CMDFall/public/colors/S7P1K2.avi,3,1069,2332,2357,0,NoFall,single,
3169,CMDFall/public/colors/S7P1K2.avi,3,1069,2358,2750,0,NoFall,single,
3170,CMDFall/public/colors/S7P1K2.avi,3,1069,2751,2815,1,Forward Fall,single,
3171,CMDFall/public/colors/S7P1K2.avi,3,1069,2988,3063,1,Forward Fall,single,
3172,CMDFall/public/colors/S7P1K2.avi,3,1069,3208,3281,1,Forward Fall,single,
3173,CMDFall/public/colors/S7P1K2.avi,3,1069,3402,3466,2,Backward Fall,single,
3174,CMDFall/public/colors/S7P1K2.avi,3,1069,3599,3688,2,Backward Fall,single,
3175,CMDFall/public/colors/S7P1K2.avi,3,1069,3818,3880,2,Backward Fall,single,
3176,CMDFall/public/colors/S7P1K2.avi,3,1069,4005,4067,3,Side Fall,single,
3177,CMDFall/public/colors/S7P1K2.avi,3,1069,4266,4318,3,Side Fall,single,
3178,CMDFall/public/colors/S7P1K2.avi,3,1069,4484,4536,3,Side Fall,single,
3179,CMDFall/public/colors/S7P1K2.avi,3,1069,4620,4682,3,Side Fall,single,
3180,CMDFall/public/colors/S7P1K2.avi,3,1069,4809,4872,3,Side Fall,single,
3181,CMDFall/public/colors/S7P1K2.avi,3,1069,5015,5075,3,Side Fall,single,
3182,CMDFall/public/colors/S7P1K2.avi,3,1069,5202,5352,0,NoFall,single,
3183,CMDFall/public/colors/S7P1K2.avi,3,1069,5535,5600,0,NoFall,single,
3184,CMDFall/public/colors/S7P1K2.avi,3,1069,5631,5691,0,NoFall,single,
3185,CMDFall/public/colors/S7P1K2.avi,3,1069,5759,6193,0,NoFall,single,
3186,CMDFall/public/colors/S7P1K2.avi,3,1069,6515,6584,3,Side Fall,single,
3187,CMDFall/public/colors/S7P1K2.avi,3,1069,6729,6800,3,Side Fall,single,
3188,CMDFall/public/colors/S8P23K2.avi,3,1091,0,289,0,NoFall,single,
3189,CMDFall/public/colors/S8P23K2.avi,3,1091,412,752,0,NoFall,single,
3190,CMDFall/public/colors/S8P23K2.avi,3,1091,753,1156,0,NoFall,single,
3191,CMDFall/public/colors/S8P23K2.avi,3,1091,1157,1577,0,NoFall,single,
3192,CMDFall/public/colors/S8P23K2.avi,3,1091,1578,1969,0,NoFall,single,
3193,CMDFall/public/colors/S8P23K2.avi,3,1091,1978,2018,0,NoFall,single,
3194,CMDFall/public/colors/S8P23K2.avi,3,1091,2051,2090,0,NoFall,single,
3195,CMDFall/public/colors/S8P23K2.avi,3,1091,2107,2143,0,NoFall,single,
3196,CMDFall/public/colors/S8P23K2.avi,3,1091,2152,2193,0,NoFall,single,
3197,CMDFall/public/colors/S8P23K2.avi,3,1091,2211,2254,0,NoFall,single,
3198,CMDFall/public/colors/S8P23K2.avi,3,1091,2272,2309,0,NoFall,single,
3199,CMDFall/public/colors/S8P23K2.avi,3,1091,2367,2402,0,NoFall,single,
3200,CMDFall/public/colors/S8P23K2.avi,3,1091,2419,2492,0,NoFall,single,
3201,CMDFall/public/colors/S8P23K2.avi,3,1091,2507,2541,0,NoFall,single,
3202,CMDFall/public/colors/S8P23K2.avi,3,1091,2554,2588,0,NoFall,single,
3203,CMDFall/public/colors/S8P23K2.avi,3,1091,2602,2645,0,NoFall,single,
3204,CMDFall/public/colors/S8P23K2.avi,3,1091,2663,2694,0,NoFall,single,
3205,CMDFall/public/colors/S8P23K2.avi,3,1091,2731,2767,0,NoFall,single,
3206,CMDFall/public/colors/S8P23K2.avi,3,1091,2764,3168,0,NoFall,single,
3207,CMDFall/public/colors/S8P23K2.avi,3,1091,3169,3257,1,Forward Fall,single,
3208,CMDFall/public/colors/S8P23K2.avi,3,1091,3355,3470,1,Forward Fall,single,
3209,CMDFall/public/colors/S8P23K2.avi,3,1091,3776,3895,2,Backward Fall,single,
3210,CMDFall/public/colors/S8P23K2.avi,3,1091,4035,4171,2,Backward Fall,single,
3211,CMDFall/public/colors/S8P23K2.avi,3,1091,4389,4455,3,Side Fall,single,
3212,CMDFall/public/colors/S8P23K2.avi,3,1091,4676,4738,3,Side Fall,single,
3213,CMDFall/public/colors/S8P23K2.avi,3,1091,4959,5021,3,Side Fall,single,
3214,CMDFall/public/colors/S8P23K2.avi,3,1091,5197,5258,3,Side Fall,single,
3215,CMDFall/public/colors/S8P23K2.avi,3,1091,5626,5752,0,NoFall,single,
3216,CMDFall/public/colors/S8P23K2.avi,3,1091,5998,6020,0,NoFall,single,
3217,CMDFall/public/colors/S8P23K2.avi,3,1091,6112,6141,0,NoFall,single,
3218,CMDFall/public/colors/S8P23K2.avi,3,1091,6227,6560,0,NoFall,single,
3219,CMDFall/public/colors/S8P23K2.avi,3,1091,6630,6714,3,Side Fall,single,
3220,CMDFall/public/colors/S8P23K2.avi,3,1091,6861,6944,3,Side Fall,single,
3221,CMDFall/public/colors/S8P23K2.avi,3,1091,7139,7176,3,Side Fall,single,
3222,CMDFall/public/colors/S8P23K2.avi,3,1091,8188,8249,0,NoFall,single,
3223,CMDFall/public/colors/S8P23K2.avi,3,1091,8336,8365,0,NoFall,single,
3224,CMDFall/public/colors/S8P23K2.avi,3,1091,8438,8490,0,NoFall,single,
3225,CMDFall/public/colors/S8P23K2.avi,3,1091,8701,8740,0,NoFall,single,
3226,CMDFall/public/colors/S8P23K2.avi,3,1091,8886,8968,0,NoFall,single,
